216450,540
306160,541
419810,542
470610,543
296170,544
764350,545
618682,546
440050,547
563490,548
310450,549
395290,550
369860,551
585860,552
344160,553
248970,554
305150,555
338130,556
512020,557
239140,558
229210,559
671160,560
326008,561
334030,562
637801,563
597200,564
360650,565
385900,566
218660,567
347680,568
237760,569
268520,570
630,571
296790,572
326045,573
654060,574
722060,575
525730,576
402710,577
375430,578
396650,579
495980,580
297050,581
601590,582
618320,583
686710,584
416424,585
699290,586
300150,587
664770,588
553020,589
356800,590
510090,591
657050,592
216332,593
489250,594
582574,595
523610,596
500570,597
388620,598
204388,599
319560,600
336780,601
403453,602
525350,603
328880,604
502780,605
635570,606
295041,607
258644,608
463460,609
113204,610
689430,611
334290,612
222579,613
364890,614
3450,615
268930,616
349930,617
2820,618
267780,619
545560,620
321950,621
200050,622
18521,623
550930,624
329130,625
547370,626
339910,627
349935,628
367280,629
381162,630
222080,631
741930,632
590227,633
409750,634
351020,635
216090,636
679820,637
551919,638
369070,639
714840,640
602814,641
643684,642
433000,643
566890,644
220160,645
485360,646
201804,647
750060,648
707400,649
477980,650
535130,651
55396,652
288160,653
258501,654
509530,655
414720,656
331600,657
382070,658
420920,659
8000,660
372500,661
548350,662
582530,663
393540,664
323730,665
624940,666
313101,667
347493,668
338590,669
679770,670
368160,671
675370,672
530580,673
390378,674
718080,675
652200,676
464720,677
427770,678
38160,679
684040,680
205730,681
448100,682
585930,683
293880,684
24010,685
528620,686
616191,687
37310,688
586530,689
641950,690
574030,691
587920,692
758480,693
22330,694
598110,695
305640,696
386000,697
45302,698
502630,699
527960,700
373930,701
726430,702
525590,703
428020,704
741390,705
473050,706
610490,707
667000,708
390376,709
370340,710
558310,711
690060,712
344030,713
306240,714
580970,715
683990,716
706700,717
713100,718
362040,719
251170,720
732180,721
742340,722
449370,723
570360,724
384330,725
433091,726
709680,727
631553,728
234788,729
261395,730
376940,731
753470,732
492330,733
619470,734
427005,735
750870,736
97365,737
316541,738
383700,739
292380,740
714334,741
483950,742
561550,743
419590,744
568130,745
342280,746
529200,747
561900,748
658420,749
368050,750
685450,751
50000,752
346370,753
285500,754
643390,755
502980,756
646140,757
258374,758
754650,759
629880,760
337180,761
605780,762
204840,763
231505,764
509705,765
591900,766
704620,767
531650,768
527810,769
384225,770
422590,771
286200,772
525185,773
574690,774
231479,775
226672,776
242590,777
565220,778
414070,779
480770,780
488190,781
531168,782
475960,783
564990,784
369990,785
376945,786
33990,787
326220,788
265890,789
610130,790
327270,791
255300,792
579860,793
724510,794
611630,795
370530,796
222568,797
342796,798
491770,799
737330,800
204372,801
625940,802
745440,803
2210,804
532610,805
297840,806
562430,807
721270,808
439940,809
335320,810
318850,811
538827,812
496435,813
564840,814
241660,815
706370,816
679430,817
696930,818
629796,819
371380,820
222750,821
244630,822
42926,823
277733,824
392370,825
379588,826
281640,827
479990,828
222580,829
703671,830
671230,831
744590,832
367010,833
436585,834
492987,835
386420,836
73035,837
570450,838
256460,839
276460,840
733570,841
673280,842
421710,843
351240,844
534680,845
419710,846
356240,847
398520,848
255690,849
712660,850
617380,851
316530,852
561590,853
413420,854
410370,855
720110,856
465230,857
260950,858
216210,859
414010,860
661960,861
574570,862
706180,863
258500,864
425580,865
258542,866
695560,867
709700,868
575830,869
692220,870
232634,871
259830,872
530611,873
725490,874
390330,875
698354,876
279580,877
612480,878
325041,879
625853,880
411460,881
364020,882
657280,883
347100,884
512810,885
45794,886
285130,887
370510,888
375980,889
645760,890
319300,891
273130,892
721105,893
528960,894
737740,895
590193,896
368070,897
358010,898
224763,899
310110,900
379565,901
651550,902
326460,903
674670,904
682380,905
208742,906
394260,907
564910,908
411540,909
345300,910
693643,911
616170,912
365300,913
343320,914
272080,915
9730,916
550220,917
433520,918
376370,919
655160,920
513040,921
360096,922
301710,923
551250,924
341410,925
325137,926
324120,927
46270,928
681100,929
600280,930
760820,931
326990,932
290401,933
366890,934
476868,935
434170,936
679390,937
696010,938
635890,939
387770,940
597220,941
456440,942
437231,943
378501,944
602860,945
208834,946
6080,947
428260,948
704340,949
243220,950
404630,951
217120,952
249912,953
312630,954
3900,955
649271,956
587050,957
229630,958
336110,959
388410,960
331520,961
401635,962
575090,963
442760,964
684730,965
215910,966
488210,967
256506,968
349840,969
12220,970
307070,971
445720,972
687200,973
258645,974
314020,975
503070,976
681290,977
302570,978
508163,979
619630,980
579950,981
65231,982
204100,983
326610,984
300550,985
295017,986
318090,987
215001,988
404282,989
513095,990
341700,991
421160,992
339350,993
361181,994
314510,995
326027,996
291390,997
540330,998
333771,999
